Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
23,-0.41428881,0.905437323,1.727452944,1.473471267,0.007442741,-0.200330677,0.740228319,-0.0292474,-0.593392019,-0.346188231,-0.012142188,0.786796316,0.635953883,-0.086324472,0.076803687,-1.405919334,0.775591738,-0.942888927,0.543969462,0.097307591,0.077237434,0.457330599,-0.038499725,0.642521903,-0.183891335,-0.277464019,0.182687486,0.152664645,33.0,0
23,1.059387115,-0.175319187,1.266129643,1.186109955,-0.786001753,0.578435276,-0.767084276,0.401046149,0.699499676,-0.064737556,1.048292488,1.005618365,-0.542001579,-0.039914502,-0.218683248,0.004475682,-0.193554039,0.042387962,-0.277833721,-0.178023367,0.013676294,0.21373361,0.014461849,0.00295086,0.294638015,-0.395069505,0.081461117,0.024220349,12.99,0
24,1.23742903,0.061042584,0.38052588,0.761564111,-0.35977071,-0.49408415,0.006494218,-0.13386238,0.438809737,-0.207358046,-0.929182115,0.527106061,0.348675901,-0.152535139,-0.21838563,-0.191551818,-0.116580603,-0.633790817,0.348415801,-0.066351335,-0.245682498,-0.530900256,-0.044265397,0.079168029,0.50913569,0.288857834,-0.022704982,0.011836231,17.28,0
25,1.114008595,0.08554609,0.493702487,1.335759985,-0.300188551,-0.010753783,-0.118760015,0.188616696,0.205686849,0.082262259,1.133555671,0.626699002,-1.492780392,0.520787894,-0.674592597,-0.529108242,0.158256198,-0.398751479,-0.145708909,-0.273832367,-0.05323366,-0.004760151,-0.03147017,0.198053718,0.565007313,-0.337718126,0.029057402,0.004452631,4.45,0
26,-0.529912284,0.873891581,1.347247329,0.145456677,0.414208858,0.100223094,0.711206083,0.176065957,-0.286716935,-0.484687683,0.87248959,0.85163586,-0.571745303,0.100974273,-1.519771833,-0.284375978,-0.310523585,-0.404247869,-0.823373524,-0.290347611,0.046949067,0.208104855,-0.185548347,0.00103066,0.098815701,-0.552903603,-0.073288084,0.023307045,6.14,0
26,-0.529912284,0.873891581,1.347247329,0.145456677,0.414208858,0.100223094,0.711206083,0.176065957,-0.286716935,-0.484687683,0.87248959,0.85163586,-0.571745303,0.100974273,-1.519771833,-0.284375978,-0.310523585,-0.404247869,-0.823373524,-0.290347611,0.046949067,0.208104855,-0.185548347,0.00103066,0.098815701,-0.552903603,-0.073288084,0.023307045,6.14,0
26,-0.535387763,0.865267808,1.351076288,0.147575474,0.433680212,0.086982938,0.693039311,0.179742261,-0.285641861,-0.482474471,0.87179958,0.853447435,-0.571821891,0.102252103,-1.519991203,-0.285912497,-0.309633387,-0.403901993,-0.823742994,-0.283263782,0.049525687,0.206536543,-0.18710807,0.000753014,0.098116606,-0.553470969,-0.078305502,0.025427378,1.77,0
26,-0.535387763,0.865267808,1.351076288,0.147575474,0.433680212,0.086982938,0.693039311,0.179742261,-0.285641861,-0.482474471,0.87179958,0.853447435,-0.571821891,0.102252103,-1.519991203,-0.285912497,-0.309633387,-0.403901993,-0.823742994,-0.283263782,0.049525687,0.206536543,-0.18710807,0.000753014,0.098116606,-0.553470969,-0.078305502,0.025427378,1.77,0
27,-1.452187279,1.765123739,0.611668541,1.176824984,-0.445979892,0.246826452,-0.257566156,1.092472497,-0.607524461,0.047155553,0.783726853,1.096385674,-0.268094206,0.76864804,-0.524367354,-0.808816147,0.710386067,-0.118368787,0.979287836,0.008713334,0.082279817,0.325782191,-0.069107391,0.020961997,-0.044668488,-0.243441392,0.149180325,0.120556908,1.8,0
29,0.996369532,-0.122588787,0.546819473,0.706579541,0.134559557,1.156995112,-0.294561331,0.407429099,0.337862664,-0.408150493,0.682646124,1.253719685,0.391917044,-0.037510858,0.795301519,-1.668210591,1.322994882,-2.830035229,-1.463431688,-0.20346121,-0.076301837,0.108866913,0.16223094,-0.575624048,0.109794915,0.373813367,0.050552197,0.005105559,20.53,0
29,1.110880342,0.168716771,0.51714396,1.32540692,-0.191573354,0.019503723,-0.031849108,0.11761992,0.017664721,0.044864791,1.345074799,1.286339621,-0.252267066,0.274457682,-0.810394372,-0.587005063,0.087451074,-0.550473628,-0.154749355,-0.190119711,-0.037708654,0.095701462,-0.048197647,0.232114939,0.606200749,-0.342096829,0.036769605,0.007479961,6.54,0
33,-0.607877143,1.031345078,1.740449737,1.23210555,0.41859226,0.119168119,0.850892666,-0.176267419,-0.243501348,0.14845549,-0.387003094,0.398299277,0.481916748,-0.365439093,0.235544572,-1.34781146,0.50464826,-0.798404511,0.759710307,0.254324778,-0.087329191,0.25831528,-0.264775023,0.118282367,0.173508081,-0.217041287,0.094311913,-0.033041296,14.8,0
33,-0.935731509,0.170415774,2.746261269,-1.077964912,-0.305594036,0.011577039,-0.296178451,0.40277557,-0.040471746,-0.852045976,1.552109306,0.95356103,0.415429902,-0.233899925,0.452335832,0.844368277,-0.822739086,0.338821622,-1.214234428,-0.00541945,0.401212016,1.064864254,-0.158325436,0.295505486,-0.259369648,0.754194723,0.04666377,0.093947918,9.1,0
34,1.138315566,0.05695597,0.649418965,0.873062041,-0.468466331,-0.410194552,-0.013897554,-0.072439609,0.306787909,-0.269952637,-0.002601848,1.124304216,0.744206684,-0.188353421,-0.075661963,-0.709192272,0.381219103,-1.372080174,-0.273701149,-0.078354633,-0.164222415,-0.247400539,0.059405065,0.456286465,0.361004004,0.274414146,-0.002498362,0.017108847,21.34,0
35,-1.063235679,1.418190626,1.086672863,1.2414396,0.002306126,0.045901581,0.514120897,0.241252403,-0.154499951,0.280672622,-0.531948028,0.589857529,0.555086956,-0.116357329,0.165886171,-1.237210027,0.638414233,-0.776070595,0.69280589,0.235008926,-0.05722847,0.314152998,-0.129862928,0.114283708,-0.027812477,-0.259937016,0.11875364,-0.008956298,20.22,0
36,-1.169422458,1.15831387,1.406799536,0.860188897,-0.103809889,0.12203478,0.264451377,-0.108766589,-0.181976611,0.659592649,0.45631689,-0.09776271,-0.346158686,0.210182391,2.345229333,-1.172647683,0.860018874,-1.154224266,0.858768026,-0.120560178,0.024497904,-0.120153158,0.212986045,0.087535763,-0.946529684,0.226700389,-0.810100768,0.234956581,7.99,0
37,1.295667621,0.341483451,0.081505199,0.56674607,-0.110458773,-0.766324793,0.073154903,-0.168304138,0.07183711,-0.281043994,-0.549533939,0.049093162,0.303950023,-0.316750192,1.134897205,0.635909577,-0.199763166,-0.122051064,0.004516182,-0.065983383,-0.323607229,-0.929781372,0.063808806,-0.193565115,0.287574218,0.127880985,-0.023731193,0.025199673,0.99,0
39,-0.554064565,0.215728298,0.844264629,-0.753067316,0.03484847,-0.558597248,1.090400958,-0.203873232,0.262393622,-1.35471022,-0.09487988,0.953745992,0.836964039,0.1447522,1.156609532,-1.933020943,0.741348958,-0.513609928,1.567345387,0.383282933,0.212133973,0.702337604,-0.005700602,0.147346442,0.245651952,-0.44045621,0.147130419,0.139467732,120.96,0
39,-1.330881575,0.267540227,-0.168469574,-0.701232148,3.281971526,3.216389615,-0.059394352,0.895430428,-0.017778824,-0.165753218,-0.765047306,-0.015636283,-0.35662599,-0.041200001,-0.7351031,0.030533314,-0.778067288,-0.015159683,-0.152824068,-0.113875191,-0.151042302,-0.311726353,-0.374792813,1.01488604,0.353991877,-0.510327072,0.159032671,0.228707928,13.84,0
40,1.110692004,0.081941901,0.406063037,1.290740383,-0.169813148,0.120955383,-0.080845205,0.174373085,0.152070726,0.065266723,1.02454977,0.79313718,-1.015039703,0.422995452,-0.706629551,-0.488455358,0.058531448,-0.383627226,-0.074067698,-0.2198461,-0.056023985,-0.011603086,-0.070482892,0.004345191,0.603928641,-0.327424451,0.029889689,0.004944296,13.84,0
41,1.154312117,0.265462317,0.384870524,0.57500704,-0.217475465,-0.391519648,-0.081488957,0.06278949,-0.260583324,-0.161677217,2.052927777,1.130825934,0.189484506,-0.070792612,0.619345198,0.318582897,0.090232112,-0.331450412,-0.344721213,-0.099579746,-0.193213341,-0.557685063,0.169492069,0.186862704,0.089251983,0.09362623,-0.00963264,0.019667693,2.67,0
41,1.138759336,-1.192952827,1.407130836,-0.330070103,-2.06950346,-0.242175406,-1.306635114,0.104510403,0.134628232,0.493931277,-0.895187598,-0.182695452,0.146080827,-0.586610839,0.797189022,-0.891720829,-0.079207821,1.541588494,-0.983586179,-0.299307434,-0.156198372,-0.030568777,-0.019723384,0.433752601,-0.02952146,1.141241302,-0.00861206,0.041563896,96.94,0
44,-0.899992449,0.136254782,1.88366471,-0.208996096,1.05144062,1.905241336,0.24142325,0.647630723,-0.05346625,-0.504170551,1.254598807,-0.23662919,-2.51758729,0.384573507,0.343832097,-1.370563137,0.958567982,-1.607241693,-0.64725644,-0.121725831,-0.081500218,-0.016925889,-0.147706273,-1.384620203,-0.024352091,0.412659496,-0.106776268,-0.190475773,21.55,0
44,-0.714764019,0.514968589,1.821675627,0.616433633,0.848775615,-0.111938137,1.505617082,-0.798167298,0.244756559,0.264554167,-1.108114043,-0.359860225,-0.163471395,-0.783996855,-0.367152827,-0.65311889,-0.504299997,-0.26056036,0.435251052,0.107321716,-0.220075388,-0.01784471,-0.431938292,-0.130458459,0.337158592,-0.440041535,-0.674526157,-0.473217566,59.9,0
46,-1.923213204,-0.870482324,2.320169629,1.988775801,0.417090785,-0.380013723,0.47213927,-0.557333241,-0.64907905,1.410888883,-0.517736958,-0.985201773,-0.400594745,-0.830664636,0.338009486,0.029924176,0.371150311,-1.054318672,1.890363924,-0.369227398,-0.686487767,-0.779267566,1.086055019,0.518863427,-0.363712018,3.065575697,-0.589022175,-0.396109823,35.0,0
46,1.006588583,-0.071105357,0.34761371,1.329684046,-0.193239541,0.155418221,0.00857355,0.146537701,0.103844303,0.031830025,1.070980867,0.940664826,-0.729473777,0.380114785,-0.729126305,-0.493402465,0.043555876,-0.40528965,-0.092584544,-0.091366857,-0.020238687,-0.018880624,-0.120966187,0.027381789,0.593863624,-0.334687922,0.02136801,0.015080401,67.97,0
46,-0.378244635,0.732925473,-0.120154211,0.185755072,2.594269492,3.797182651,0.059087961,0.976768278,-0.412660865,0.006753688,-0.624666242,-0.115851958,-0.215037273,0.140449403,0.160265566,-0.601890179,-0.144355315,0.221557465,1.454852162,0.315571561,-0.107581845,-0.157139517,-0.194659196,1.013897347,0.145503367,-0.237619523,0.411371737,0.202788455,11.45,0
48,-1.793406244,1.854603991,0.979513977,1.112261526,-0.206402962,-0.199545668,0.616642404,0.064180353,0.690271532,1.551723817,-0.161964842,0.424213061,0.015944401,-0.405832818,0.271930433,-1.423020649,0.676324383,-0.9110483,0.461845498,0.667846872,-0.180722526,0.23513817,-0.091441571,0.417654474,0.122733846,-0.232985041,0.811879841,0.618568312,26.72,0
49,1.098608346,0.202423564,0.525455972,1.323436272,-0.130486421,0.039924307,0.028379416,0.072841071,-0.097869352,0.019512995,1.474413321,1.689674218,0.506780523,0.125136665,-0.892709712,-0.621679133,0.044340267,-0.642093954,-0.161986891,-0.128040892,-0.024971678,0.15426426,-0.063146743,0.253205307,0.629405435,-0.345344655,0.040469338,0.01026375,13.18,0
50,-0.671708548,0.594502594,0.216415944,-0.867310639,2.966908301,3.632494874,0.563295075,0.673025597,-0.188766144,-0.404378292,-0.699710626,-0.184142609,-0.426813034,-0.183001108,-0.747731683,-0.037707579,-0.866459638,-0.00725732,-0.160432044,-0.002784334,-0.136440967,-0.300362026,-0.331691623,0.996382471,0.502469492,-0.518043048,-0.208275755,-0.116048406,14.8,0
52,1.147368927,0.059034645,0.263632341,1.211023458,-0.044095579,0.301066501,-0.132959856,0.227885136,0.252191237,0.083903938,0.645046451,0.413361748,-1.468036029,0.502861188,-0.626936023,-0.369716052,-0.03179924,-0.215342174,0.05501965,-0.255923875,-0.087813418,-0.110756407,-0.097770725,-0.323374178,0.633278881,-0.305327819,0.027394124,-0.000580465,6.67,0
52,-3.005236722,2.600138202,1.483690737,-2.418472955,0.306326407,-0.824574532,2.065425639,-1.829346589,4.009258517,6.051521351,2.572500182,0.06685074,-0.353574309,-2.837135998,0.29222688,-0.30377384,-1.942303145,-0.435449716,-0.934016115,2.456724046,-0.852308858,-0.181268484,-0.163746504,0.515820526,0.136318432,0.460053967,-0.251258638,-1.105751157,1.46,0
55,-4.575092608,-4.429183775,3.402585004,0.90391468,3.002223774,-0.491077708,-2.705393163,0.666451302,1.922216172,-0.614312027,0.384926577,1.194403452,-1.020718454,-1.246829406,-2.348673437,-0.213437533,-0.100221745,-0.406073073,-1.637572519,-0.960962934,-0.047365029,0.853359935,-0.971600429,-0.114861639,0.408300392,-0.304576466,0.547784789,-0.456296829,200.01,0
56,-0.847998366,1.04345933,1.267368892,1.13552949,0.021362103,0.336914104,0.398479743,0.317399166,-0.028657945,0.534033192,0.811280075,-0.071002868,-1.969051595,0.450006443,-0.263173073,-0.968361413,0.459253724,0.003771192,1.000716252,0.128621717,-0.024046106,0.215006397,-0.13198159,-0.007415627,-0.136578135,-0.242960778,0.382930847,0.276416936,20.22,0
59,0.921024019,-0.162446861,-0.094331367,0.474083926,-0.021485961,-0.397506307,0.482642979,-0.117495975,-0.577836031,-0.018607137,1.837579183,1.450671064,0.679743973,0.59371845,0.249734698,-0.084367221,-0.25970728,-0.89499546,-0.010373942,0.214510448,-0.209381106,-0.930107296,0.028509911,0.032682009,0.155130495,0.13325047,-0.073534231,0.022349145,149.9,0
60,1.107029377,0.216441,0.53837815,1.476397993,-0.25194192,-0.340679707,0.154091745,-0.086502546,0.144420201,-0.157374628,-0.107560298,1.066325657,0.620788367,-0.070889338,-0.203857983,-0.853479419,0.336478014,-1.179531721,-0.501729107,-0.111852536,-0.06003745,0.059884123,-0.047526366,0.443992419,0.640295759,-0.337657131,0.042108484,0.02426471,26.72,0
64,1.212510891,-0.099054296,-1.192094095,0.286323562,2.160516252,3.61631351,-0.404206898,0.842330952,0.169360421,-0.030522177,-0.541957258,0.237212015,-0.218129649,0.197436521,-0.147850246,-0.097830142,-0.510052501,-0.070939281,0.355170584,0.01477744,-0.167496337,-0.49469457,-0.149785451,1.011226555,0.883547705,-0.329433811,0.020370146,0.017037086,34.7,0
68,1.232996465,0.189453734,0.491040321,0.633672661,-0.511574424,-0.990608799,0.066240478,-0.196940299,0.075920961,-0.066059896,-0.255743257,0.255156785,0.105247333,0.284676541,1.057322113,0.315890891,-0.411940026,-0.511911581,-0.120427106,-0.077870574,-0.251566497,-0.770138762,0.125997505,0.36962737,0.205597702,0.094061594,-0.033137975,0.020990394,15.99,0
68,-0.770196383,0.483572416,1.901071779,-0.00187625,0.024244785,-1.171903182,0.666483361,-0.094602901,-0.136665622,-0.842507533,-0.408235097,0.503046645,-0.010588597,-0.200012765,-0.908689459,-0.323594882,-0.022103673,-0.796683933,-0.479505429,-0.03383089,-0.057335911,-0.155801281,0.018107802,0.941555369,-0.168581841,0.056170997,0.058979361,0.134187921,22.36,0
69,-2.220641827,1.029180718,-0.697723602,-1.268226466,2.802221028,3.322901364,0.197036005,-0.521296961,0.859596359,1.593949266,0.311202771,-0.433713474,-0.087315334,-1.108163644,1.30866895,0.521481126,-0.735664503,0.165409024,0.314515491,-0.111529834,0.110447913,-1.178463303,0.508910502,0.923385245,0.213758667,0.033506668,-0.142024761,-0.263844093,9.47,0
71,1.331897157,-0.579961843,0.422605532,-0.897751526,-0.74625421,-0.056273231,-0.750316963,0.128483934,-0.964681778,0.736391419,1.390981592,-0.008048872,-0.12942182,0.094277151,0.38881918,1.236618791,0.151535043,-1.398990322,0.672575069,0.052489101,-0.039070337,-0.255173945,0.109332683,-0.32844817,0.162253656,-0.447275875,0.020070552,0.006230543,14.48,0
73,1.162280884,1.24817825,-1.581317148,1.475024194,1.138357059,-1.020373404,0.638387286,-0.136762248,-0.805504896,-1.4440364,2.846914186,0.627549,0.387778137,-3.279054301,0.553435024,0.910634312,2.698337459,1.302963477,-0.910148786,-0.016800217,-0.124011771,-0.227149831,-0.199184934,-0.289757395,0.776243576,-0.283950225,0.056746815,0.084706456,1.0,0
73,0.925996613,-0.358098896,1.376721528,1.900768814,-1.057689863,0.301885174,-0.462266226,0.250424399,1.253958036,-0.43637143,-0.68128971,0.999980028,-0.653246385,-0.636389372,-1.702666617,-1.280355074,0.987638276,-1.478805682,-0.043612268,-0.124115455,-0.347567013,-0.676807452,0.100568222,0.595988713,0.322122079,-0.547495004,0.078786189,0.043819074,70.6,0
74,1.038370334,0.127486127,0.184455888,1.109949791,0.4416989,0.945282527,-0.036714604,0.350995,0.11894954,-0.24328924,0.578062601,0.67472982,-0.534230568,0.446601378,1.122884672,-1.768000514,1.241156963,-2.449499863,-1.747255172,-0.335519851,0.102519797,0.60508853,0.023092156,-0.626462661,0.479120272,-0.166936836,0.081246718,0.001191576,1.18,0
74,1.038370334,0.127486127,0.184455888,1.109949791,0.4416989,0.945282527,-0.036714604,0.350995,0.11894954,-0.24328924,0.578062601,0.67472982,-0.534230568,0.446601378,1.122884672,-1.768000514,1.241156963,-2.449499863,-1.747255172,-0.335519851,0.102519797,0.60508853,0.023092156,-0.626462661,0.479120272,-0.166936836,0.081246718,0.001191576,1.18,0
76,-1.024576049,0.522289106,1.787699074,0.202672107,-1.140802866,-0.137830806,-0.336555477,0.670704378,0.071670264,-0.518978194,0.687066404,0.249020266,-1.248619947,0.343492962,-0.236299743,0.528667673,-0.291314514,0.847538604,0.129468112,-0.278965958,0.315867516,0.847564794,0.148876568,0.549790591,-0.585130614,0.325840743,-0.068871446,0.059713185,50.0,0
76,-0.997175759,0.228365302,1.715339938,-0.420066767,0.560837845,0.564725048,0.84604655,0.197490821,-0.09720188,-0.439346826,1.309070777,0.859703136,-0.476390308,-0.142352494,-0.974915531,-0.606945205,0.005370971,-0.999965377,-0.774096415,0.244289448,-0.070240762,0.015444953,0.072651066,-0.272271751,-0.087681515,0.138132123,0.125901816,-0.06302232,86.43,0
77,-0.427190854,0.745708409,1.761811025,-0.165130479,0.058297688,-0.213413376,0.64732325,0.073464184,-0.291863986,0.064799525,1.527191695,-0.131505745,-1.696914001,0.48212119,0.586417588,0.034541375,-0.306278167,-0.206029884,-0.118938855,0.05282757,-0.201680708,-0.432070051,0.01316424,0.161606289,-0.401310006,0.047423416,0.102549224,-0.11657148,9.12,0
78,-0.622478372,0.014881395,1.052488736,-1.644573827,-0.538265319,-0.835528209,0.517233526,-1.105962373,-1.311740617,0.577468383,0.8946831,-0.685602969,-1.860225916,0.510701455,-0.452340475,-1.145574937,-0.323949652,1.462413019,-0.986003312,-0.756577458,0.418818886,-0.76212234,-0.098939524,0.502972747,-0.655251281,0.743419212,-0.02056809,-0.118060229,104.94,0
78,-1.760402481,0.221924153,0.579949898,-1.413194092,0.804876249,-0.353324324,0.869655641,-0.031477112,0.317739047,-0.118295038,-1.053730462,-0.296843762,0.13136414,-0.170066569,0.748794675,0.410891393,-0.749974772,-0.745597186,-0.487556885,-0.105203803,-0.403692059,-0.478169343,0.261137612,-0.903294971,-0.130708919,0.713907127,-0.028134479,-0.410876701,62.92,0
78,-0.590589254,0.235248304,2.354921509,-2.219936017,-0.246820702,-0.833337142,0.934430977,-0.670155666,1.093187038,-0.533667949,1.720074583,0.116509951,-1.289269177,-0.188769226,1.192679842,-0.519384439,-0.599534141,0.669896166,1.087592147,0.13373911,0.00621067,0.431366266,-0.441621161,0.556214073,0.16621579,-0.055005317,-0.714976037,-0.612121573,18.31,0
80,-3.007739051,0.929514494,-0.423720855,-1.39295162,0.082246782,-0.515781701,0.104713792,0.825310566,0.38545311,0.064000225,-1.293106712,0.062199943,0.271107013,0.328058801,0.724097629,0.638389444,-0.430082218,-0.723590224,-0.562830693,-0.15171423,-0.40924608,-0.588831627,0.068045089,-0.890869739,-0.047641093,0.717616985,-0.054093659,-0.424259718,39.95,0
81,1.11104797,0.215351844,0.374072564,1.150000653,-0.329767569,-0.898687822,0.309906644,-0.255277291,-0.110655139,-0.057578832,-0.217961497,0.600591209,0.686379565,0.262161286,0.922676979,0.135235272,-0.490174913,-0.392752899,-0.315464927,0.031671788,-0.132555304,-0.493866878,-0.010782184,0.380388564,0.456214181,-0.572346756,0.010981463,0.039295013,68.74,0
82,-0.888004366,0.913669852,1.146088038,0.656290499,0.677272305,-0.326210554,0.888811418,-0.34184774,-0.52384947,0.690440323,1.160793465,0.831569261,0.865075614,-0.018098143,0.328620056,-0.180815907,-0.749368972,0.55253267,0.852984405,0.142756935,0.107833277,0.661992966,-0.004713104,0.031096821,-0.140882142,-0.373698279,-0.15792148,0.07652866,5.9,0
83,-1.864989682,0.910873769,1.724862787,-1.748371149,0.578942617,-0.832531161,1.901440328,-1.913986322,2.112375125,3.014354777,2.023987839,-0.481574055,-1.390897387,-1.599749355,0.159606592,-0.056584062,-1.593881833,-0.213254062,-0.448706158,0.274876811,-0.318597399,0.073322713,-0.061693401,0.547204477,-0.466798442,0.408029598,-2.377932922,-1.255549156,7.69,0
83,-0.833200336,0.778787123,2.619236664,2.612864129,-0.51693761,0.558346006,0.316871358,0.206647109,-0.738599157,0.214340363,-0.295198868,0.100770588,0.090682626,-0.430302036,0.027497622,-0.335318928,0.378847686,-0.542428037,-0.595637215,-0.010894389,0.188711283,0.678605871,-0.133148108,0.636175834,0.309329091,0.272149947,-0.078460786,0.00734397,79.91,0
84,1.119272304,-0.669639047,0.803807372,-0.651693123,-1.395665978,-0.800698087,-0.601604892,0.014390356,2.019905427,-1.067542331,-0.672739778,0.116007769,-1.125379587,0.055688194,1.414561469,-0.396080396,-0.090654809,0.504404193,0.460238548,-0.060359767,0.16368691,0.546516454,-0.176835651,0.402555517,0.563401812,-0.534236042,0.075046569,0.042000798,67.3,0
85,-4.25759744,1.649489166,-1.591241672,-1.374316771,-1.180135992,-0.331039534,-0.117991556,1.592032179,0.415995685,0.159163277,-1.516288413,0.37406457,0.42717436,0.803874467,0.713170739,0.915793497,-0.134021723,-0.693337258,-0.63956757,-0.271984946,-0.452567807,-0.671702517,0.001422276,-0.876376518,0.07009822,0.729582299,-0.002942371,-0.481496958,124.67,0
