Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
547,1.066851412,-0.464679211,1.984352689,1.521834264,-1.287325364,1.113013931,-1.314875812,0.528953409,0.249077729,0.530933849,0.938657016,1.395073316,0.591384428,-1.119702499,-2.248288824,0.515630476,0.28509622,-1.115815903,-0.269576999,-0.029287186,-0.080174015,0.115723692,0.149054599,0.419153116,-0.364680331,3.087444274,-0.13798734,-0.016173991,1.48,0
574,-0.40205703,0.584299901,2.474226946,0.929684063,0.01431371,0.297490246,0.715194583,-0.257152873,0.593868327,-0.179321634,-0.5097084,0.345462617,-0.257994861,-0.958306062,-0.888987964,-1.203546414,0.354845756,-0.902393447,-0.202308508,-0.02660022,-0.07281233,0.445732605,-0.245103368,0.421234408,0.049279871,-0.388322968,-0.329332988,-0.386747159,12.0,0
499,-0.860625554,-0.109136995,2.112474001,-1.400567214,0.180269368,1.329655549,0.431000859,0.317760791,0.5937619,-0.987304417,-0.309226998,0.067845743,-0.84181499,-0.609413345,-1.189737597,0.329120749,-0.627299224,0.012316203,0.257628143,0.157200811,-0.197635169,-0.436535273,-0.194840239,-1.236873499,0.218667524,0.902383235,-0.210194686,-0.190458298,92.82,0
480,-1.448818005,-1.27208958,0.08064699,-0.122034224,-1.711965979,0.611857677,3.310782329,-0.372438304,-0.716214439,-1.402868711,-0.206043729,0.570597431,1.196627248,-0.095869546,0.099640001,-0.622804499,0.239793002,-0.904960309,-0.038763651,1.612857064,0.456931043,0.223930819,1.501474196,0.121535754,0.37516593,1.08408313,-0.300846905,0.050742088,732.0,0
259,-0.942940341,0.206074136,1.625992033,1.108391572,0.8758379,-1.215716315,0.271172621,-0.089238369,-0.755539161,-0.26172915,-0.378812347,0.119446955,0.453332666,0.258750399,1.138746762,-0.331053068,-0.146362628,0.06349228,0.460361871,0.311898358,0.150837698,0.188497047,-0.14863678,0.407169538,0.644706714,-0.193470324,-0.028919585,0.00532277,20.17,0
220,-0.59206007,0.785903889,2.806517307,2.935465904,-0.356682167,1.127563256,-0.225129742,0.514860854,-0.757540591,0.523215622,0.10410451,-0.253154438,-1.288389832,-0.076337142,-0.644122612,-0.058814926,0.172292236,0.6953336,1.665713037,0.134949472,-0.105160641,-0.216886669,-0.190513969,-0.033155554,-0.001445037,0.200179302,0.109606225,0.084341017,18.96,0
311,1.090348628,-0.270145648,1.235910645,0.702070766,-0.856229171,0.485168554,-0.804133733,0.359129905,0.673893646,-0.115228174,1.178923569,1.192034978,-0.102568517,-0.172839145,-0.244323224,0.069196556,-0.144427638,-0.183645837,-0.109383536,-0.119165021,-0.011401814,0.152460567,0.046069796,0.052707338,0.149042153,0.329247897,0.028873279,0.013953986,11.5,0
251,1.206637834,0.143344829,-0.131755553,0.902486189,0.21954724,-0.028155258,0.099294716,0.002019829,0.166709162,-0.014765734,-1.072737799,-0.471208191,-0.752133516,0.548864046,1.333077291,0.046136123,-0.401576804,-0.213131374,-0.415565039,-0.149144771,0.00641446,-0.000173222,-0.186809603,-0.77728434,0.686914708,-0.246619858,0.018175927,0.011323876,31.8,0
210,1.293927047,0.338070714,-0.042758725,0.502133796,0.072282583,-0.583457916,0.123778874,-0.18746752,0.00188298,-0.303396211,-0.717596678,0.265054232,0.948911112,-0.449331226,1.092810817,0.697079096,-0.342141341,-0.094490672,0.109940711,0.005472686,-0.329232513,-0.942138921,0.008263842,-0.492104263,0.342975495,0.143926316,-0.022440506,0.025373448,12.99,0
478,-0.39436394,0.962488927,1.164111305,-0.110028409,0.221215518,-0.526324365,0.505039916,0.14774288,-0.499457133,-0.311498738,1.049040936,0.055268911,-0.754753359,-0.081797714,0.312033559,0.712748003,-0.312042726,0.56845568,0.328515114,0.091281055,-0.240068779,-0.709400244,-0.051337328,-0.07123996,-0.173978438,0.077661031,0.234552587,0.083874813,1.79,0
284,-0.764965866,1.339506258,1.209389008,0.005939377,-0.33180772,-0.919242688,0.434379874,0.308839764,-0.698558284,-0.56818641,-0.397372655,0.572462624,0.96521089,0.285588431,0.713760963,0.280847042,-0.274688875,-0.41823133,0.000655599,0.062044155,-0.170506846,-0.534737578,0.043175643,0.388210347,-0.137030692,0.070417781,0.142734818,0.060537249,11.99,0
251,1.071812684,-0.249927203,0.189825005,0.19110892,-0.615778945,-1.074104296,0.213633076,-0.322513461,0.046084009,-0.192352281,-0.145525136,0.57166102,0.891624283,0.108958561,0.977413551,0.209149364,-0.34836972,-0.459603714,-0.087733531,0.214073657,0.095917506,0.089348763,-0.159514355,0.487008617,0.365901029,1.0560726,-0.101425335,0.022797105,120.0,0
42,-0.522666281,1.009923002,0.276469595,1.475289459,-0.707012563,0.355242552,1.559848787,-0.399578612,-0.479812994,0.516352275,0.034330459,0.589225512,1.426909802,0.020510249,1.651336367,-0.961342569,0.246360059,-0.407537297,0.917399012,-0.013016021,0.172401477,1.01154336,0.069666273,0.157819741,-1.109224318,-0.302369335,0.318170337,0.31690956,243.66,0
513,-0.632437925,-0.363984347,2.354708784,0.301992767,-0.212087776,0.982642078,-0.371441753,0.222823592,-1.105982647,0.813368793,-0.387012785,-0.690924506,-0.583113877,-0.267240461,0.371260358,-1.19477913,-0.453557053,2.689761856,0.760637141,-0.047421326,-0.354383588,-0.531434427,-0.16589749,-0.904713904,0.159311924,-0.187616384,-0.048368597,-0.136024051,64.0,0
183,-0.598071289,1.264136546,1.410326046,1.695174981,0.391727694,0.192575714,1.118220863,-0.050613499,-1.716966958,0.457353408,0.855787532,0.594038398,0.82172322,0.189483809,-0.530637233,0.752644733,-1.011935277,0.379097043,-0.435816317,-0.015370923,0.142545033,0.317850631,-0.199074136,0.014307306,0.150579728,-0.015709942,-0.071642214,0.034370915,75.83,0
268,1.146065394,0.285853394,0.562438674,1.459336137,-0.225890773,-0.346302633,0.131987577,-0.085178877,0.136365128,-0.149999068,-0.09610002,1.102136388,0.686087249,-0.089169308,-0.213955766,-0.859372856,0.331942675,-1.192119144,-0.495748975,-0.148534056,-0.071472989,0.076177369,-0.030566689,0.444843265,0.650036517,-0.335735765,0.046371828,0.020898982,6.54,0
140,-3.222745011,-1.932775704,2.923241828,0.143573531,0.948116817,-1.076456006,0.81122633,-1.170683067,1.363753299,0.675724118,-0.033947335,-0.308436203,-0.03534893,-1.655009828,0.505014048,0.264900661,-1.001585618,-0.217746153,-0.394364058,-1.786736343,-0.657896819,0.983985425,1.304693094,0.804413958,0.686028186,0.455320508,-0.373341969,-1.325164299,11.0,0
415,-0.687157827,0.886271167,1.805077014,1.33774152,1.027125895,-0.517470018,1.09107076,-0.154526378,-1.510994081,0.415641812,1.111937344,0.469677319,-0.03315868,0.241555373,-1.008202986,0.913401027,-1.203573602,-0.274804001,-1.014585088,0.021980157,-0.330226302,-1.116934457,0.21204245,0.224770487,-0.648440632,-0.757446555,-0.085293741,-0.067073619,24.02,0
91,1.276133783,0.211469552,0.143000512,0.370050109,0.154747757,-0.032254807,-0.003029636,-0.038886902,0.030714509,-0.121891338,-0.667759527,0.41679629,0.891448167,0.127974078,1.295798814,0.233767076,-0.475059864,-0.772852171,-0.164436556,-0.068687646,-0.279653853,-0.747703711,0.056807959,-0.759463817,0.271640808,0.174757089,-0.010770299,0.008103748,1.98,0
69,-2.220641827,1.029180718,-0.697723602,-1.268226466,2.802221028,3.322901364,0.197036005,-0.521296961,0.859596359,1.593949266,0.311202771,-0.433713474,-0.087315334,-1.108163644,1.30866895,0.521481126,-0.735664503,0.165409024,0.314515491,-0.111529834,0.110447913,-1.178463303,0.508910502,0.923385245,0.213758667,0.033506668,-0.142024761,-0.263844093,9.47,0
204,-0.938225555,0.104717344,1.309641702,-0.867536533,0.450685256,-1.437502176,0.650603583,0.028359911,-0.58867849,-0.556394135,1.156113141,-0.218437377,-2.049263205,0.896911813,-0.276749044,0.463415472,-0.500606336,-0.221200835,0.012236949,0.004380235,-0.237085534,-1.150829278,0.262462123,0.475206184,-0.516789844,0.426883032,-0.058198038,0.107995679,39.94,0
106,-0.306311186,0.991271929,1.41449133,0.855243644,0.334283709,-0.728260272,1.058822947,-0.46984007,-0.534718402,0.083451465,-0.325902466,0.104766198,0.617334627,-0.020760942,0.989615078,-0.441970511,-0.337034374,0.003217854,0.437685968,0.090118206,0.128007779,0.580328857,-0.202140503,0.41611435,-0.271833875,-0.377566613,-0.11364449,-0.052283025,24.57,0
231,-0.961507377,0.743351362,1.173581813,-0.222593449,0.740528101,1.739958789,0.313012828,0.699418767,0.354715619,-0.333261451,-0.566075416,-0.408623499,-1.512209778,0.106308676,0.878588667,-1.476939479,1.134323103,-2.143362147,-0.98179817,0.005876782,-0.152861743,-0.011971042,-0.039393923,-1.504440108,-0.248248131,0.411290562,0.497315299,0.207499416,26.98,0
26,-0.535387763,0.865267808,1.351076288,0.147575474,0.433680212,0.086982938,0.693039311,0.179742261,-0.285641861,-0.482474471,0.87179958,0.853447435,-0.571821891,0.102252103,-1.519991203,-0.285912497,-0.309633387,-0.403901993,-0.823742994,-0.283263782,0.049525687,0.206536543,-0.18710807,0.000753014,0.098116606,-0.553470969,-0.078305502,0.025427378,1.77,0
307,1.169208825,-0.032253822,1.011697001,1.353641323,-0.876061895,-0.320566874,-0.443363657,0.053143062,0.868260239,-0.154677516,-0.925866083,0.133228526,-0.560607539,-0.167477442,0.115516561,-0.070208457,-0.156935852,0.067246594,-0.228934472,-0.173525499,0.083529831,0.452189773,-0.134359353,0.407710027,0.633323987,-0.213843935,0.056280407,0.028997265,9.97,0
547,1.192703611,0.412559039,0.74632827,1.293552563,-0.513108357,-1.024284222,0.146295719,-0.19979394,-0.09899583,0.010692081,0.047170099,0.596836889,0.390578617,0.272596763,0.929280078,0.184700512,-0.400393074,-0.586813383,-0.422458287,-0.119803844,-0.294073762,-0.865145786,0.200925257,0.667838302,0.242188414,-0.734883537,0.02686507,0.0369286,6.85,0
352,-1.046361915,0.720386219,1.60341259,0.608371108,0.460940565,-1.423405785,0.266078667,-0.141047827,-0.516792826,-0.201346544,0.217884092,0.256389564,0.589282921,-0.458450813,1.242185515,-0.026376495,0.356937244,-0.224528038,0.52472785,0.122034588,-0.231026859,-0.529574974,-0.106293227,0.704603774,-0.349903416,0.146040717,0.289964795,0.159571551,2.67,0
7,-0.644269442,1.417963545,1.074380376,-0.492199018,0.948934095,0.428118463,1.120631358,-3.807864239,0.615374731,1.249376178,-0.619467796,0.291474353,1.757964214,-1.32386522,0.686132504,-0.076126999,-1.222127345,-0.35822157,0.324504731,-0.156741852,1.94346534,-1.01545471,0.05750353,-0.649709006,-0.415266566,-0.051634297,-1.206921081,-1.085339188,40.8,0
246,1.311258486,0.07502777,-1.292832404,-0.483154333,2.139256911,3.181563924,-0.505045118,0.804860255,-0.074070833,-0.217425556,0.131576213,-0.028146149,0.01145979,-0.112921114,1.300007138,0.812807415,-0.495483473,0.166473112,0.175176224,0.032734124,-0.342676245,-1.148503557,0.095278816,0.946121234,0.369712917,0.110625671,-0.021836606,0.023638378,1.98,0
403,1.08521407,-0.228463564,0.774502959,1.379281622,-0.469899988,0.765730748,-0.589283517,0.426976106,0.865987344,-0.043911176,0.285295859,0.427668007,-1.776336473,0.092020867,-1.210169033,-0.452907276,0.155038459,-0.094429241,0.168118712,-0.262478353,-0.069034668,0.049994854,-0.111814083,-0.319641705,0.57409203,-0.250481687,0.05751707,0.006986077,15.0,0
144,-1.032939915,0.680608052,1.402550125,-0.529928018,0.869578142,1.903301426,0.03324032,-0.237815275,0.844581681,-0.989004577,-1.306164811,1.047653674,-0.075453673,-0.899500611,-3.618059825,0.086957727,-0.723273586,-0.339748153,-0.489336594,-0.520240424,0.411651247,-0.941006541,-0.157833457,-1.735297174,-0.026033373,-0.814973734,0.094761684,0.126906427,15.36,0
356,1.586092522,-1.169090734,-1.350476708,-2.504579946,1.106389336,3.135281691,-1.351528738,0.690932116,-2.090697434,1.523080007,-0.246097975,-1.06161533,0.466127462,-0.092296784,0.684725301,-0.190604933,0.044771226,0.39335432,0.128788919,-0.20272267,-0.200366156,-0.325402427,-0.071104246,0.996898296,0.681092671,-0.100189962,0.022118296,0.009259482,15.0,0
535,1.089912952,-0.221547384,0.99424031,0.956010638,-0.812287225,-0.038784517,-0.373130003,0.075189271,0.853073567,-0.396362014,-0.352215456,1.146214927,0.477023664,-0.563335105,-0.736392447,-0.897693377,0.618807655,-1.271440718,-0.132508317,-0.07744991,-0.074097089,0.135950482,-0.021582836,0.48991902,0.409944396,0.532836934,0.011961442,0.018594255,30.41,0
107,1.175124777,0.661341182,-0.47747646,1.102541559,0.543328124,-0.246784793,0.165233833,0.027017867,-0.423143759,-0.57406514,1.853387507,0.870531105,0.496566352,-1.251016529,0.598736836,0.567820189,0.76816302,0.672152249,-0.574586718,-0.069414576,-0.003070556,0.093738003,-0.154354624,-0.425096767,0.652435396,-0.296802234,0.051424661,0.041875614,1.0,0
341,1.021665092,0.11057523,0.449479939,1.041424036,-0.213918613,-0.230678545,0.102705847,0.038497306,-0.319166006,0.076002919,1.805147524,1.255820937,0.173115239,0.558926834,0.443839463,-0.032558611,-0.348034416,-0.377364643,-0.443546588,-0.03309198,-0.043694069,-0.234765199,0.032891088,0.198345136,0.330583923,-0.559348705,0.022827897,0.025341789,62.63,0
355,1.085840189,0.126685611,0.498971955,1.333699555,-0.199128816,0.032644469,-0.015573605,0.116090545,0.015999054,0.038632614,1.343920456,1.28560962,-0.249603064,0.277133182,-0.807816078,-0.584436585,0.087007323,-0.546731385,-0.15830097,-0.162853422,-0.029953279,0.087509137,-0.059209264,0.245500857,0.601876313,-0.344060845,0.034198842,0.009880143,19.64,0
192,-0.351286911,1.183753559,0.530794296,0.543891399,0.798441455,-0.804472168,1.563169978,-0.935793598,0.633634189,2.30362744,1.398891254,-0.318656901,-1.410645341,-0.155224571,0.277950266,-0.70622766,-0.780092413,0.354093931,0.618677894,0.596401202,-0.121754584,0.668123706,-0.057379978,0.301398018,-0.730945515,-0.538615997,-0.037212113,-0.479956079,1.79,0
25,1.114008595,0.08554609,0.493702487,1.335759985,-0.300188551,-0.010753783,-0.118760015,0.188616696,0.205686849,0.082262259,1.133555671,0.626699002,-1.492780392,0.520787894,-0.674592597,-0.529108242,0.158256198,-0.398751479,-0.145708909,-0.273832367,-0.05323366,-0.004760151,-0.03147017,0.198053718,0.565007313,-0.337718126,0.029057402,0.004452631,4.45,0
580,1.267030288,-0.071113542,0.037680489,0.512683226,0.242391583,0.705212477,-0.226581594,0.109482807,0.657564537,-0.276917772,-1.731615029,0.353942246,0.640629838,-0.354726378,-0.075235937,-0.241936026,-0.178459086,-0.616666831,0.35214989,-0.06698994,-0.164468136,-0.177225223,-0.222918293,-1.245504755,0.678360338,0.525059338,0.002920467,-0.003333233,12.36,0
147,0.912979151,-0.652999555,0.298165153,0.209546164,-0.197230544,0.971099946,-0.449460773,0.281896488,0.262492646,-0.06059498,0.422922489,0.693403324,0.664749674,0.093629227,1.039034011,0.965015289,-1.050953826,0.487147394,0.015452642,0.299062225,0.089258076,-0.077306408,-0.237706651,-1.301414873,0.179598999,0.469956018,-0.024738667,0.028338314,170.43,0
141,1.180458002,0.33426698,0.395177877,1.190753197,-0.092157628,-0.388137645,0.104290922,-0.098731553,-0.115804498,-2.69e-05,-0.08721366,0.597891163,0.667519134,0.22858245,1.118738777,-0.172510381,-0.231202879,-0.596696978,-0.83938832,-0.120379331,0.108715301,0.417283268,-0.092111375,0.10852482,0.620831436,-0.254117486,0.037871707,0.021077628,9.9,0
138,-0.986639536,0.054619774,0.89218939,1.238546301,1.153949202,-0.443156858,1.158792971,-0.234932879,-0.748284316,0.19999764,-0.377070284,-0.086545898,0.217167156,0.314289834,1.295545516,-0.818801496,0.059642158,-0.68956288,0.684420234,0.744324727,-0.15608398,-0.590576405,0.432953111,-0.337631423,-0.272390765,-0.551474596,0.171669591,0.012712389,148.81,0
217,-2.421229941,-1.369602127,2.261281491,2.01103383,1.878525227,-1.275607365,-1.251028565,0.212619224,0.142608349,0.000981629,-0.504586082,-0.032401586,-0.977309182,0.028345603,0.462211286,-1.193536693,0.863242426,-0.606630589,0.800708777,-0.411784619,-0.08957682,0.157737289,-0.624864828,0.487155905,0.270894072,-0.093370264,0.330056238,-0.056340279,24.0,0
68,-0.770196383,0.483572416,1.901071779,-0.00187625,0.024244785,-1.171903182,0.666483361,-0.094602901,-0.136665622,-0.842507533,-0.408235097,0.503046645,-0.010588597,-0.200012765,-0.908689459,-0.323594882,-0.022103673,-0.796683933,-0.479505429,-0.03383089,-0.057335911,-0.155801281,0.018107802,0.941555369,-0.168581841,0.056170997,0.058979361,0.134187921,22.36,0
97,1.273817893,0.058009054,-1.312427634,-0.048968822,2.244373049,3.29621142,-0.342624648,0.760869775,-0.154915304,0.068384951,-0.161823828,0.029224619,-0.020631686,0.528189226,1.105976986,0.375591596,-0.926724746,0.292544448,-0.002886747,0.008905626,-0.017292094,-0.1828827,-0.146980903,1.004700033,0.842882627,-0.314280813,0.013744256,0.015907171,17.8,0
0,-1.359807134,-0.072781173,2.536346738,1.378155224,-0.33832077,0.462387778,0.239598554,0.098697901,0.36378697,0.090794172,-0.551599533,-0.617800856,-0.991389847,-0.311169354,1.468176972,-0.470400525,0.207971242,0.02579058,0.40399296,0.251412098,-0.018306778,0.277837576,-0.11047391,0.066928075,0.128539358,-0.189114844,0.133558377,-0.021053053,149.62,0
209,-5.852465108,5.26737615,-1.761894935,-1.441250063,-0.988528968,-0.672186732,0.075759669,0.774198153,3.580112198,6.510779226,1.276495686,0.837057429,0.377257168,-1.614809223,0.534728164,0.416673221,-0.54182781,0.228258298,-0.243878982,2.983262081,-0.910910332,-1.204988487,0.215766032,-0.498065935,1.125918008,0.201449737,2.468867101,1.573083584,8.97,0
427,0.173200432,-1.823346056,0.307208485,1.342690667,-1.358110718,-0.136943694,0.355662815,-0.159310859,0.854919118,-0.581898525,-0.898873063,0.847338394,0.40789131,-0.449137192,-0.873602374,-0.431307453,0.249964709,-0.582009346,0.18821947,0.986324948,0.182255069,-0.32755542,-0.536358775,0.507572679,0.33185285,0.469279934,-0.102721495,0.106900915,539.17,0
509,-0.28081464,0.934605078,1.261452017,1.208912298,0.540420027,0.418318167,0.703040055,0.035862271,-0.51692003,-0.330698039,-0.961569153,0.474058536,0.891206459,-0.165812985,0.138022683,-1.097429738,0.378257554,-0.606165238,0.943715533,0.103108702,0.003485525,0.282826064,-0.187527472,-0.412473064,-0.092709781,-0.220468176,0.192768068,0.146364616,22.77,0
48,-0.580628965,0.482683933,1.33312308,-0.253080023,-0.02846894,-0.5191657,0.503249461,0.117773483,0.117112238,-0.420487539,0.449718914,-0.01786483,-1.983823179,0.321663489,-1.42530188,0.125194163,-0.404409452,0.097776857,-0.020531268,-0.29875073,-0.042142326,-0.148707276,0.001451165,0.302764487,-0.680714199,-0.015553924,-0.006307004,0.164222205,21.66,0
572,-0.77294138,0.815403709,1.365536399,-0.519297932,1.034867113,1.658806115,0.436414653,0.505823566,-0.269479849,0.193451297,2.02722064,0.676563439,-0.369161745,0.215080455,1.339037808,-0.862921078,0.341512323,-1.702005139,-1.146235577,0.163925224,-0.164131623,-0.067183042,0.030242908,-1.380112611,-0.477699139,0.180325111,0.275730306,-0.068830302,8.98,0
330,-0.386633363,0.953378783,1.851726441,1.623108112,-0.603151408,0.20491628,0.438894025,-0.313316649,0.359460761,0.585054531,-0.453422193,0.748281159,1.511168876,-0.925787591,0.644372174,-0.975487961,0.187552102,0.119377922,1.456398572,0.298617625,0.141431559,0.996964129,-0.205807547,0.481312106,-0.224335019,-0.105636239,-0.104202409,-0.070726229,55.76,0
92,-0.238410956,0.509262765,1.952000704,0.779065948,-0.37894013,0.251136558,-0.072412057,0.228754859,0.210899589,-0.373814134,-0.715860805,-0.046921901,-0.334018212,-0.245975395,0.628314056,-0.78158672,0.536186775,-0.283086494,0.681959757,0.004606037,0.217448612,0.903776545,-0.12134866,0.14122474,-0.613853852,0.575920179,0.193591769,0.165131782,2.99,0
156,-3.494860856,-2.894449732,1.637988839,-0.274975575,-0.389202933,-0.703274524,0.444194183,0.154266424,0.695817584,-0.56849224,1.041956476,0.841409533,-0.239347378,-0.415695785,-0.861171394,0.66427223,-0.593475406,0.237450523,-0.272360502,0.670036194,0.017010307,-0.063521495,0.676253817,0.596377136,0.11422899,0.834914728,0.309675191,0.632260841,500.0,0
